SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
8858,Kabini,2013,45,2013-11-08,16.17,2278.45,222,2290,KABINI-2013-11-08
8859,Kabini,2013,45,2013-11-09,19.52,2278.11,286,2290,KABINI-2013-11-09
8860,Kabini,2013,45,2013-11-10,15.81,2277.80,258,2060,KABINI-2013-11-10
8861,Kabini,2013,45,2013-11-11,15.64,2277.49,263,2060,KABINI-2013-11-11
8937,Kabini,2013,46,2013-11-12,15.47,2277.18,263,2060,KABINI-2013-11-12
8938,Kabini,2013,46,2013-11-13,15.29,2276.86,207,2060,KABINI-2013-11-13
8939,Kabini,2013,46,2013-11-14,15.11,2276.54,218,2060,KABINI-2013-11-14
8940,Kabini,2013,46,2013-11-15,14.94,2276.22,218,2060,KABINI-2013-11-15
8941,Kabini,2013,46,2013-11-16,14.76,2275.90,223,2060,KABINI-2013-11-16
8942,Kabini,2013,46,2013-11-17,14.59,2275.58,236,2060,KABINI-2013-11-17
8943,Kabini,2013,46,2013-11-18,14.43,2275.28,269,1968,KABINI-2013-11-18
9028,Kabini,2013,47,2013-11-19,14.31,2275.06,551,1748,KABINI-2013-11-19
9029,Kabini,2013,47,2013-11-20,14.33,2275.10,1289,790,KABINI-2013-11-20
9030,Kabini,2013,47,2013-11-21,14.32,2275.08,1056,1059,KABINI-2013-11-21
9031,Kabini,2013,47,2013-11-22,14.25,2274.95,661,1290,KABINI-2013-11-22
9032,Kabini,2013,47,2013-11-23,14.15,2274.76,408,1407,KABINI-2013-11-23
9033,Kabini,2013,47,2013-11-24,14.03,2262.66,767,1953,KABINI-2013-11-24
9034,Kabini,2013,47,2013-11-25,14.01,2274.51,876,868,KABINI-2013-11-25
9118,Kabini,2013,48,2013-11-26,14.04,2274.57,1133,690,KABINI-2013-11-26
9119,Kabini,2013,48,2013-11-27,14.05,2274.59,1076,882,KABINI-2013-11-27
9120,Kabini,2013,48,2013-11-28,14.01,2274.51,660,1090,KABINI-2013-11-28
9121,Kabini,2013,48,2013-11-29,13.97,2274.44,556,923,KABINI-2013-11-29
9122,Kabini,2013,48,2013-11-30,13.99,2274.47,846,590,KABINI-2013-11-30
9123,Kabini,2013,48,2013-12-02,14.03,2274.54,781,590,KABINI-2013-12-02
9124,Kabini,2013,48,2013-12-01,0,2274.52,971,590,KABINI-2013-12-01
9208,Kabini,2013,49,2013-12-05,14.11,2274.69,969,590,KABINI-2013-12-05
9209,Kabini,2013,49,2013-12-06,14.11,2274.69,657,590,KABINI-2013-12-06
9210,Kabini,2013,49,2013-12-07,14.11,2274.70,719,590,KABINI-2013-12-07
9211,Kabini,2013,49,2013-12-03,14.05,2274.59,969,590,KABINI-2013-12-03
9212,Kabini,2013,49,2013-12-04,14.08,2274.64,969,590,KABINI-2013-12-04
9213,Kabini,2013,49,2013-12-08,14.11,2274.70,657,590,KABINI-2013-12-08
9214,Kabini,2013,49,2013-12-09,14.11,2274.70,657,590,KABINI-2013-12-09
9299,Kabini,2013,50,2013-12-10,14.11,2274.70,657,590,KABINI-2013-12-10
9300,Kabini,2013,50,2013-12-11,14.11,2274.69,595,590,KABINI-2013-12-11
9301,Kabini,2013,50,2013-12-12,14.11,2274.69,657,590,KABINI-2013-12-12
9302,Kabini,2013,50,2013-12-13,14.09,2274.65,408,590,KABINI-2013-12-13
9303,Kabini,2013,50,2013-12-14,14.09,2274.65,657,590,KABINI-2013-12-14
9304,Kabini,2013,50,2013-12-15,14.10,2274.67,742,550,KABINI-2013-12-15
9305,Kabini,2013,50,2013-12-16,14.11,2274.69,492,300,KABINI-2013-12-16
9387,Kabini,2013,51,2013-12-17,14.14,2274.75,491,50,KABINI-2013-12-17
9388,Kabini,2013,51,2013-12-18,14.17,2274.80,429,50,KABINI-2013-12-18
9389,Kabini,2013,51,2013-12-19,14.21,2274.87,553,50,KABINI-2013-12-19
9390,Kabini,2013,51,2013-12-20,14.22,2274.89,242,50,KABINI-2013-12-20
9391,Kabini,2013,51,2013-12-21,14.23,2274.92,304,50,KABINI-2013-12-21
9392,Kabini,2013,51,2013-12-22,14.25,2274.95,304,50,KABINI-2013-12-22
9393,Kabini,2013,51,2013-12-23,14.26,2274.98,304,50,KABINI-2013-12-23
9484,Kabini,2013,52,2013-12-24,14.28,2275.01,305,50,KABINI-2013-12-24
9485,Kabini,2013,52,2013-12-25,14.30,2275.04,306,50,KABINI-2013-12-25
9486,Kabini,2013,52,2013-12-26,14.31,2275.07,306,50,KABINI-2013-12-26
9487,Kabini,2013,52,2013-12-27,14.33,2275.10,306,50,KABINI-2013-12-27
9488,Kabini,2013,52,2013-12-28,14.35,2275.13,306,50,KABINI-2013-12-28
9489,Kabini,2013,52,2013-12-29,14.36,2275.16,306,50,KABINI-2013-12-29
9490,Kabini,2013,52,2013-12-30,14.38,2275.20,369,50,KABINI-2013-12-30
9491,Kabini,2013,52,2013-12-31,14.40,2275.23,306,50,KABINI-2013-12-31
9806,Kabini,2012,22,2012-05-31,6.30,2257.09,72,800,KABINI-2012-05-31
9873,Kabini,2012,23,2012-06-07,5.79,2256,99,950,KABINI-2012-06-07
9874,Kabini,2012,23,2012-06-01,6.22,2257,67,800,KABINI-2012-06-01
9875,Kabini,2012,23,2012-06-02,6.15,2257,74,800,KABINI-2012-06-02
9876,Kabini,2012,23,2012-06-03,6.08,2256,74,800,KABINI-2012-06-03
9877,Kabini,2012,23,2012-06-08,5.79,2256,99,950,KABINI-2012-06-08
9878,Kabini,2012,23,2012-06-10,5.59,2255,407,950,KABINI-2012-06-10
9879,Kabini,2012,23,2012-06-09,5.64,2255.18,214,950,KABINI-2012-06-09
9880,Kabini,2012,23,2012-06-04,6.01,2256,74,800,KABINI-2012-06-04
9881,Kabini,2012,23,2012-06-05,5.94,2256,73,800,KABINI-2012-06-05
9882,Kabini,2012,23,2012-06-06,5.87,2256,56,842,KABINI-2012-06-06
9979,Kabini,2012,24,2012-06-11,5.53,2255,381,950,KABINI-2012-06-11
9980,Kabini,2012,24,2012-06-15,5.27,2254,268,950,KABINI-2012-06-15
9981,Kabini,2012,24,2012-06-17,5.24,2254,995,850,KABINI-2012-06-17
9982,Kabini,2012,24,2012-06-16,5.23,2254,542,950,KABINI-2012-06-16
9983,Kabini,2012,24,2012-06-12,5.47,2255,345,950,KABINI-2012-06-12
9984,Kabini,2012,24,2012-06-13,5.40,2254,231,950,KABINI-2012-06-13
10062,Kabini,2012,25,2012-06-20,5.89,2255.94,5724,850,KABINI-2012-06-20
10063,Kabini,2012,25,2012-06-21,6.14,2256.66,3807,850,KABINI-2012-06-21
10064,Kabini,2012,25,2012-06-22,6.34,2257.24,3247,850,KABINI-2012-06-22
10065,Kabini,2012,25,2012-06-18,5.24,2253.95,995,850,KABINI-2012-06-18
10066,Kabini,2012,25,2012-06-23,6.44,2257.54,2122,850,KABINI-2012-06-23
10067,Kabini,2012,25,2012-06-24,6.50,2257.71,1605,850,KABINI-2012-06-24
10068,Kabini,2012,25,2012-06-25,6.52,2257.77,1167,850,KABINI-2012-06-25
10069,Kabini,2012,25,2012-06-19,5.48,2254.69,4000,850,KABINI-2012-06-19
10154,Kabini,2012,26,2012-06-30,6.74,2258.40,2465,500,KABINI-2012-06-30
10155,Kabini,2012,26,2012-06-29,6.58,2257.94,1056,500,KABINI-2012-06-29
10156,Kabini,2012,26,2012-06-28,6.54,2257.82,1168,850,KABINI-2012-06-28
10157,Kabini,2012,26,2012-06-27,6.52,2257.76,879,800,KABINI-2012-06-27
10158,Kabini,2012,26,2012-06-26,6.52,2257.76,889,850,KABINI-2012-06-26
10159,Kabini,2012,26,2012-07-01,6.92,2258.89,2597,500,KABINI-2012-07-01
10238,Kabini,2012,27,2012-07-02,7.10,2259.38,2473,342,KABINI-2012-07-02
10239,Kabini,2012,27,2012-07-03,7.32,2260,2997,300,KABINI-2012-07-03
10240,Kabini,2012,27,2012-07-04,7.79,2261.22,5838,369,KABINI-2012-07-04
10241,Kabini,2012,27,2012-07-05,8.25,2262.37,5770,400,KABINI-2012-07-05
10242,Kabini,2012,27,2012-07-06,8.52,2263.04,3667,400,KABINI-2012-07-06
10243,Kabini,2012,27,2012-07-07,8.72,2263.50,2748,400,KABINI-2012-07-07
10244,Kabini,2012,27,2012-07-08,8.84,2263.78,1861,400,KABINI-2012-07-08
10329,Kabini,2012,28,2012-07-11,9.41,2265.09,3976,400,KABINI-2012-07-11
10330,Kabini,2012,28,2012-07-09,8.97,2264.08,1970,400,KABINI-2012-07-09
10331,Kabini,2012,28,2012-07-10,9.11,2264.40,2099,400,KABINI-2012-07-10
10332,Kabini,2012,28,2012-07-15,10.04,2266.50,1845,400,KABINI-2012-07-15
10333,Kabini,2012,28,2012-07-14,9.92,2266.24,1842,400,KABINI-2012-07-14
10334,Kabini,2012,28,2012-07-13,9.80,2265.98,2177,400,KABINI-2012-07-13
10335,Kabini,2012,28,2012-07-12,9.66,2265.65,3356,400,KABINI-2012-07-12
10420,Kabini,2012,29,2012-07-19,10.47,2267.45,1718,400,KABINI-2012-07-19
10421,Kabini,2012,29,2012-07-18,10.37,2267.22,1343,400,KABINI-2012-07-18
10422,Kabini,2012,29,2012-07-17,10.29,2267.06,1801,400,KABINI-2012-07-17
10423,Kabini,2012,29,2012-07-16,10.18,2266.81,2107,400,KABINI-2012-07-16
10424,Kabini,2012,29,2012-07-20,10.57,2267.65,1558,400,KABINI-2012-07-20
10425,Kabini,2012,29,2012-07-21,10.65,2267.83,1451,400,KABINI-2012-07-21
10426,Kabini,2012,29,2012-07-22,10.81,2268.17,2327,400,KABINI-2012-07-22
10511,Kabini,2012,30,2012-07-23,11.24,2269.09,5527,400,KABINI-2012-07-23
10512,Kabini,2012,30,2012-07-24,11.71,2270.05,5855,400,KABINI-2012-07-24
10513,Kabini,2012,30,2012-07-25,12.07,2270.78,4723,458,KABINI-2012-07-25
10514,Kabini,2012,30,2012-07-26,12.32,2271.29,3598,550,KABINI-2012-07-26
10515,Kabini,2012,30,2012-07-28,13.37,2273.31,7877,550,KABINI-2012-07-28
10516,Kabini,2012,30,2012-07-29,13.91,2274.32,6911,550,KABINI-2012-07-29
10517,Kabini,2012,30,2012-07-27,12.74,2272.12,5523,550,KABINI-2012-07-27
10602,Kabini,2012,31,2012-07-31,14.55,2275.50,3478,550,KABINI-2012-07-31
10603,Kabini,2012,31,2012-08-01,14.66,2275.71,1971,550,KABINI-2012-08-01
10604,Kabini,2012,31,2012-07-30,14.30,2275.05,5204,550,KABINI-2012-07-30
10605,Kabini,2012,31,2012-08-03,14.96,2276.26,1919,550,KABINI-2012-08-03
10606,Kabini,2012,31,2012-08-02,14.85,2276.06,2854,550,KABINI-2012-08-02
10607,Kabini,2012,31,2012-08-04,15.07,2276.46,1920,550,KABINI-2012-08-04
10608,Kabini,2012,31,2012-08-05,15.25,2276.79,2744,550,KABINI-2012-08-05
10693,Kabini,2012,32,2012-08-06,15.56,2277.35,4224,0,KABINI-2012-08-06
10694,Kabini,2012,32,2012-08-07,16.59,2279.20,13079,0,KABINI-2012-08-07
10695,Kabini,2012,32,2012-08-08,18.07,2281.72,19256,0,KABINI-2012-08-08
10696,Kabini,2012,32,2012-08-09,18.33,2282.15,17373,0,KABINI-2012-08-09
10697,Kabini,2012,32,2012-08-10,18.10,2281.77,17011,0,KABINI-2012-08-10
10698,Kabini,2012,32,2012-08-11,17.79,2281.25,13572,0,KABINI-2012-08-11
10699,Kabini,2012,32,2012-08-12,17.42,2280.64,12988,0,KABINI-2012-08-12
10784,Kabini,2012,33,2012-08-13,17.12,2280.12,13735,17190,KABINI-2012-08-13
10785,Kabini,2012,33,2012-08-14,17.06,2280.02,12546,13123,KABINI-2012-08-14
10786,Kabini,2012,33,2012-08-15,17.10,2280.10,4645,4015,KABINI-2012-08-15
10787,Kabini,2012,33,2012-08-16,17.12,2280.13,3704,3390,KABINI-2012-08-16
10788,Kabini,2012,33,2012-08-17,17.13,2280.14,3567,3390,KABINI-2012-08-17
10789,Kabini,2012,33,2012-08-18,17.18,2280.23,3815,3090,KABINI-2012-08-18
10790,Kabini,2012,33,2012-08-19,17.20,2280.26,3404,3090,KABINI-2012-08-19
10869,Kabini,2012,34,2012-08-20,17.18,2280.22,2925,3090,KABINI-2012-08-20
10870,Kabini,2012,34,2012-08-21,17.07,2280.05,2033,3090,KABINI-2012-08-21
10871,Kabini,2012,34,2012-08-22,16.94,2279.82,1638,3060,KABINI-2012-08-22
10872,Kabini,2012,34,2012-08-23,16.81,2279.59,1450,2860,KABINI-2012-08-23
10873,Kabini,2012,34,2012-08-24,16.67,2279.35,1383,2860,KABINI-2012-08-24
10874,Kabini,2012,34,2012-08-25,16.53,2279.10,1316,2860,KABINI-2012-08-25
10875,Kabini,2012,34,2012-08-26,16.40,2278.87,1467,2860,KABINI-2012-08-26
10960,Kabini,2012,35,2012-08-27,16.40,2278.87,1467,2860,KABINI-2012-08-27
10961,Kabini,2012,35,2012-08-28,16.31,2278.70,2513,2860,KABINI-2012-08-28
10962,Kabini,2012,35,2012-08-29,16.31,2278.70,2964,2860,KABINI-2012-08-29
10963,Kabini,2012,35,2012-08-30,16.45,2278.95,4575,2860,KABINI-2012-08-30
10964,Kabini,2012,35,2012-08-31,16.90,2279.75,8235,2860,KABINI-2012-08-31
10965,Kabini,2012,35,2012-09-01,16.90,2279.75,8235,2860,KABINI-2012-09-01
10966,Kabini,2012,35,2012-09-02,17.48,2280.73,8550,6860,KABINI-2012-09-02
11051,Kabini,2012,36,2012-09-03,17.40,2280.60,6083,6860,KABINI-2012-09-03
11052,Kabini,2012,36,2012-09-04,17.46,2280.70,7659,6860,KABINI-2012-09-04
11053,Kabini,2012,36,2012-09-05,17.71,2281.12,9869,6860,KABINI-2012-09-05
11054,Kabini,2012,36,2012-09-06,17.88,2281.40,9962,7890,KABINI-2012-09-06
11055,Kabini,2012,36,2012-09-07,17.87,2281.38,8017,8040,KABINI-2012-09-07
11056,Kabini,2012,36,2012-09-08,17.85,2281.35,7947,8040,KABINI-2012-09-08
11057,Kabini,2012,36,2012-09-09,17.77,2281.22,7223,7840,KABINI-2012-09-09
11142,Kabini,2012,37,2012-09-10,17.72,2281.14,7571,7840,KABINI-2012-09-10
11143,Kabini,2012,37,2012-09-11,18.21,2281.95,13788,7840,KABINI-2012-09-11
11144,Kabini,2012,37,2012-09-12,18.12,2281.80,9664,10419,KABINI-2012-09-12
11145,Kabini,2012,37,2012-09-13,17.87,2281.38,8748,11390,KABINI-2012-09-13
11146,Kabini,2012,37,2012-09-14,17.45,2280.69,7422,11911,KABINI-2012-09-14
11147,Kabini,2012,37,2012-09-15,16.99,2279.90,7684,12786,KABINI-2012-09-15
11148,Kabini,2012,37,2012-09-16,16.51,2279.06,7633,12894,KABINI-2012-09-16
11227,Kabini,2012,38,2012-09-17,15.53,2277.30,7109,12598,KABINI-2012-09-17
11228,Kabini,2012,38,2012-09-18,15,2276.34,5649,11473,KABINI-2012-09-18
11229,Kabini,2012,38,2012-09-19,15,2276.34,5649,11473,KABINI-2012-09-19
11230,Kabini,2012,38,2012-09-20,14.68,2275.75,3789,7206,KABINI-2012-09-20
11231,Kabini,2012,38,2012-09-21,14.61,2275.62,2552,3090,KABINI-2012-09-21
11232,Kabini,2012,38,2012-09-22,14.50,2275.41,2049,3090,KABINI-2012-09-22
11233,Kabini,2012,38,2012-09-23,14.38,2275.20,2049,3090,KABINI-2012-09-23
11318,Kabini,2012,39,2012-09-24,14.26,2274.98,1787,2890,KABINI-2012-09-24
11319,Kabini,2012,39,2012-09-25,14.12,2274.72,1497,2840,KABINI-2012-09-25
11320,Kabini,2012,39,2012-09-26,13.97,2274.44,1322,2790,KABINI-2012-09-26
11321,Kabini,2012,39,2012-09-27,13.82,2274.16,1322,2790,KABINI-2012-09-27
11322,Kabini,2012,39,2012-09-28,13.69,2273.92,1575,2790,KABINI-2012-09-28
11323,Kabini,2012,39,2012-09-29,13.59,2273.72,1830,2790,KABINI-2012-09-29
11324,Kabini,2012,39,2012-09-30,13.34,2273.26,1597,4165,KABINI-2012-09-30
11409,Kabini,2012,40,2012-10-01,12.82,2272.26,1569,7390,KABINI-2012-10-01
11410,Kabini,2012,40,2012-10-02,12.33,2271.30,1977,7390,KABINI-2012-10-02
11411,Kabini,2012,40,2012-10-03,11.93,2270.50,2828,7190,KABINI-2012-10-03
11412,Kabini,2012,40,2012-10-04,11.66,2269.96,2056,5003,KABINI-2012-10-04
11413,Kabini,2012,40,2012-10-05,11.42,2269.45,1302,4015,KABINI-2012-10-05
11414,Kabini,2012,40,2012-10-06,11.21,2269.03,1108,3378,KABINI-2012-10-06
11415,Kabini,2012,40,2012-10-07,11.06,2268.70,957,2690,KABINI-2012-10-07
11500,Kabini,2012,41,2012-10-08,10.91,2268.38,827,2503,KABINI-2012-10-08
11501,Kabini,2012,41,2012-10-09,10.80,2268.16,970,2100,KABINI-2012-10-09
11502,Kabini,2012,41,2012-10-10,10.73,2268,998,1800,KABINI-2012-10-10
11503,Kabini,2012,41,2012-10-11,10.73,2268.01,1927,1800,KABINI-2012-10-11
11504,Kabini,2012,41,2012-10-12,10.64,2267.81,800,1800,KABINI-2012-10-12
11505,Kabini,2012,41,2012-10-13,10.55,2267.62,854,1800,KABINI-2012-10-13
11506,Kabini,2012,41,2012-10-14,10.49,2267.48,1182,1860,KABINI-2012-10-14
11591,Kabini,2012,42,2012-10-15,10.47,2267.44,1817,1960,KABINI-2012-10-15
11592,Kabini,2012,42,2012-10-16,10.50,2267.51,2407,1960,KABINI-2012-10-16
11593,Kabini,2012,42,2012-10-17,10.48,2267.47,1425,1567,KABINI-2012-10-17
11594,Kabini,2012,42,2012-10-18,10.44,2267.39,1143,1500,KABINI-2012-10-18
11595,Kabini,2012,42,2012-10-19,10.34,2267.16,699,1860,KABINI-2012-10-19
11596,Kabini,2012,42,2012-10-20,10.23,2266.93,708,1860,KABINI-2012-10-20
11597,Kabini,2012,42,2012-10-21,10.13,2266.71,780,1860,KABINI-2012-10-21
11682,Kabini,2012,43,2012-10-22,10.09,2266.62,1460,1860,KABINI-2012-10-22
11683,Kabini,2012,43,2012-10-23,10.01,2266.44,989,1860,KABINI-2012-10-23
11684,Kabini,2012,43,2012-10-24,9.92,2266.24,884,1860,KABINI-2012-10-24
11685,Kabini,2012,43,2012-10-25,9.81,2266,674,1860,KABINI-2012-10-25
11686,Kabini,2012,43,2012-10-26,9.69,2265.73,544,1860,KABINI-2012-10-26
11687,Kabini,2012,43,2012-10-27,9.58,2265.48,647,1860,KABINI-2012-10-27
11688,Kabini,2012,43,2012-10-28,9.48,2265.24,698,1860,KABINI-2012-10-28
11773,Kabini,2012,44,2012-10-31,9.24,2264.70,819,1560,KABINI-2012-10-31
11774,Kabini,2012,44,2012-11-01,9.22,2264.66,1416,1550,KABINI-2012-11-01
11775,Kabini,2012,44,2012-11-02,9.36,2264.98,1849,175,KABINI-2012-11-02
11776,Kabini,2012,44,2012-11-03,9.78,2265.93,4979,50,KABINI-2012-11-03
11777,Kabini,2012,44,2012-11-04,9.99,2266.39,2508,50,KABINI-2012-11-04
11778,Kabini,2012,44,2012-10-29,9.38,2265.03,730,1739,KABINI-2012-10-29
11779,Kabini,2012,44,2012-10-30,9.31,2264.86,867,1660,KABINI-2012-10-30
11864,Kabini,2012,45,2012-11-11,9.67,2265.68,932,1952,KABINI-2012-11-11
11865,Kabini,2012,45,2012-11-05,10.10,2266.63,1394,80,KABINI-2012-11-05
11866,Kabini,2012,45,2012-11-06,10.14,2266.73,1205,623,KABINI-2012-11-06
11867,Kabini,2012,45,2012-11-07,10.04,2266.50,878,2023,KABINI-2012-11-07
11868,Kabini,2012,45,2012-11-08,9.92,2266.24,750,2060,KABINI-2012-11-08
11869,Kabini,2012,45,2012-11-09,9.87,2266.12,1490,2060,KABINI-2012-11-09
11870,Kabini,2012,45,2012-11-10,9.76,2265.89,925,2060,KABINI-2012-11-10
11955,Kabini,2012,46,2012-11-13,9.46,2265.21,786,1960,KABINI-2012-11-13
11956,Kabini,2012,46,2012-11-14,9.36,2264.97,788,1960,KABINI-2012-11-14
11957,Kabini,2012,46,2012-11-15,9.26,2264.74,754,1860,KABINI-2012-11-15
11958,Kabini,2012,46,2012-11-16,9.16,2264.51,754,1860,KABINI-2012-11-16
11959,Kabini,2012,46,2012-11-17,9.05,2264.28,753,1860,KABINI-2012-11-17
11960,Kabini,2012,46,2012-11-18,8.95,2264.03,652,1860,KABINI-2012-11-18
11961,Kabini,2012,46,2012-11-12,9.57,2265.45,837,1960,KABINI-2012-11-12
12046,Kabini,2012,47,2012-11-19,8.84,2263.78,616,1798,KABINI-2012-11-19
12047,Kabini,2012,47,2012-11-20,8.74,2263.55,630,1710,KABINI-2012-11-20
12048,Kabini,2012,47,2012-11-21,8.64,2263.32,630,1710,KABINI-2012-11-21
12049,Kabini,2012,47,2012-11-22,8.54,2263.09,629,1710,KABINI-2012-11-22
12050,Kabini,2012,47,2012-11-23,8.44,2262.85,607,1710,KABINI-2012-11-23
12051,Kabini,2012,47,2012-11-24,8.37,2262.66,860,1710,KABINI-2012-11-24
12052,Kabini,2012,47,2012-11-25,8.30,2262.50,944,1652,KABINI-2012-11-25
12137,Kabini,2012,48,2012-11-26,8.23,2262.32,807,1610,KABINI-2012-11-26
12138,Kabini,2012,48,2012-11-27,8.15,2262.14,607,1410,KABINI-2012-11-27
12139,Kabini,2012,48,2012-11-28,8.07,2261.94,524,1410,KABINI-2012-11-28
12140,Kabini,2012,48,2012-11-29,7.98,2261.71,418,1410,KABINI-2012-11-29
12141,Kabini,2012,48,2012-11-30,7.88,2261.45,282,1410,KABINI-2012-11-30
12142,Kabini,2012,48,2012-12-01,0,2261.20,326,1410,KABINI-2012-12-01
12143,Kabini,2012,48,2012-12-02,7.69,2260.95,331,1410,KABINI-2012-12-02
12228,Kabini,2012,49,2012-12-03,7.59,2260.70,298,1350,KABINI-2012-12-03
12229,Kabini,2012,49,2012-12-04,7.51,2260.49,373,1250,KABINI-2012-12-04
12230,Kabini,2012,49,2012-12-05,7.47,2260.38,813,1250,KABINI-2012-12-05
12231,Kabini,2012,49,2012-12-06,7.42,2260.26,629,1110,KABINI-2012-12-06
12232,Kabini,2012,49,2012-12-07,7.36,2260.09,409,1110,KABINI-2012-12-07
12233,Kabini,2012,49,2012-12-08,7.29,2259.91,379,1110,KABINI-2012-12-08
12234,Kabini,2012,49,2012-12-09,7.21,2259.68,181,1110,KABINI-2012-12-09
12319,Kabini,2012,50,2012-12-10,7.12,2259.45,181,1110,KABINI-2012-12-10
12320,Kabini,2012,50,2012-12-11,7.05,2259.25,197,1000,KABINI-2012-12-11
12321,Kabini,2012,50,2012-12-12,6.98,2259.05,187,1000,KABINI-2012-12-12
12322,Kabini,2012,50,2012-12-13,6.91,2258.87,198,900,KABINI-2012-12-13
12323,Kabini,2012,50,2012-12-14,6.85,2258.70,195,850,KABINI-2012-12-14
12324,Kabini,2012,50,2012-12-15,6.79,2258.53,195,850,KABINI-2012-12-15
12325,Kabini,2012,50,2012-12-16,6.73,2258.35,193,890,KABINI-2012-12-16
12410,Kabini,2012,51,2012-12-17,6.66,2258.16,172,910,KABINI-2012-12-17
12411,Kabini,2012,51,2012-12-18,6.59,2257.97,176,910,KABINI-2012-12-18
12412,Kabini,2012,51,2012-12-19,6.52,2257.77,158,910,KABINI-2012-12-19
12413,Kabini,2012,51,2012-12-20,6.45,2257.57,158,910,KABINI-2012-12-20
12414,Kabini,2012,51,2012-12-21,6.39,2257.38,147,860,KABINI-2012-12-21
12415,Kabini,2012,51,2012-12-22,6.35,2257.26,166,600,KABINI-2012-12-22
12416,Kabini,2012,51,2012-12-23,6.31,2257.15,155,550,KABINI-2012-12-23
12507,Kabini,2012,52,2012-12-29,6.08,2256.49,151,550,KABINI-2012-12-29
12508,Kabini,2012,52,2012-12-30,6.04,2256.38,151,550,KABINI-2012-12-30
12509,Kabini,2012,52,2012-12-31,6.04,2256.38,175,133,KABINI-2012-12-31
12510,Kabini,2012,52,2012-12-24,6.27,2257.04,155,550,KABINI-2012-12-24
12511,Kabini,2012,52,2012-12-25,6.23,2256.93,153,550,KABINI-2012-12-25
12512,Kabini,2012,52,2012-12-26,6.20,2256.82,151,550,KABINI-2012-12-26
12513,Kabini,2012,52,2012-12-27,6.16,2256.71,151,550,KABINI-2012-12-27
12514,Kabini,2012,52,2012-12-28,6.12,2256.60,151,550,KABINI-2012-12-28
13063,Kabini,2010,39,2010-09-30,17.39,2280.59,1007,2490,KABINI-2010-09-30
13232,Kabini,2010,52,2010-12-31,17.23,2280.31,800,2490,KABINI-2010-12-31
13281,Kabini,2014,25,2014-06-18,8.25,2262.37,1071,1000,KABINI-2014-06-18
13282,Kabini,2014,25,2014-06-19,8.38,2262.68,1309,1200,KABINI-2014-06-19
13283,Kabini,2014,25,2014-06-20,9.21,2264.63,2254,1200,KABINI-2014-06-20
13284,Kabini,2014,25,2014-06-21,10.38,2267.26,3723,3383,KABINI-2014-06-21
13285,Kabini,2014,25,2014-06-22,11.44,2269.50,5171,4321,KABINI-2014-06-22
13286,Kabini,2014,25,2014-06-23,12.29,2271.23,6461,4963,KABINI-2014-06-23
13287,Kabini,2014,25,2014-06-24,12.64,2271.92,7251,5000,KABINI-2014-06-24
13372,Kabini,2014,26,2014-06-25,12.62,2271.87,4822,5000,KABINI-2014-06-25
13373,Kabini,2014,26,2014-06-26,12.60,2271.84,4147,4208,KABINI-2014-06-26
13374,Kabini,2014,26,2014-06-27,12.45,2271.55,2855,4438,KABINI-2014-06-27
13375,Kabini,2014,26,2014-06-28,11.97,2270.58,1780,5000,KABINI-2014-06-28
13376,Kabini,2014,26,2014-06-29,11.59,2269.80,1955,8563,KABINI-2014-06-29
13377,Kabini,2014,26,2014-06-30,11.51,2269.65,1772,2500,KABINI-2014-06-30
13378,Kabini,2014,26,2014-07-01,11.46,2269.54,1893,2398,KABINI-2014-07-01
13463,Kabini,2014,27,2014-07-02,11.43,2269.48,1625,1870,KABINI-2014-07-02
13464,Kabini,2014,27,2014-07-03,11.44,2269.50,1952,1750,KABINI-2014-07-03
13465,Kabini,2014,27,2014-07-04,11.41,2269.44,1505,1750,KABINI-2014-07-04
13466,Kabini,2014,27,2014-07-05,11.35,2269.31,1114,1750,KABINI-2014-07-05
13467,Kabini,2014,27,2014-07-06,11.32,2269.25,1438,1750,KABINI-2014-07-06
13468,Kabini,2014,27,2014-07-07,11.33,2269.27,1201,1000,KABINI-2014-07-07
13469,Kabini,2014,27,2014-07-08,11.34,2269.29,1201,1000,KABINI-2014-07-08
13554,Kabini,2015,1,2015-01-01,13.73,2273.98,287,1900,KABINI-2015-01-01
13555,Kabini,2015,1,2015-01-02,14.73,2275.83,306,50,KABINI-2015-01-02
13556,Kabini,2015,1,2015-01-03,14.75,2275.87,369,50,KABINI-2015-01-03
13557,Kabini,2015,1,2015-01-04,14.77,2275.91,369,50,KABINI-2015-01-04
13558,Kabini,2015,1,2015-01-05,14.78,2275.94,306,50,KABINI-2015-01-05
13559,Kabini,2015,1,2015-01-06,14.81,2275.98,369,50,KABINI-2015-01-06
13560,Kabini,2015,1,2015-01-07,14.83,2276.02,371,50,KABINI-2015-01-07
13645,Kabini,2015,2,2015-01-08,14.84,2276.05,309,50,KABINI-2015-01-08
13646,Kabini,2015,2,2015-01-09,14.87,2276.09,372,50,KABINI-2015-01-09
13647,Kabini,2015,2,2015-01-10,14.89,2276.13,372,50,KABINI-2015-01-10
13648,Kabini,2015,2,2015-01-11,14.91,2276.16,309,50,KABINI-2015-01-11
13649,Kabini,2015,2,2015-01-12,14.92,2276.19,309,50,KABINI-2015-01-12
