SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
11125,Harangi,2012,37,2012-09-14,7.88,2857.17,1174,2100,HARANGI-2012-09-14
11126,Harangi,2012,37,2012-09-15,7.79,2856.89,1068,2150,HARANGI-2012-09-15
11127,Harangi,2012,37,2012-09-16,7.69,2856.60,1029,2150,HARANGI-2012-09-16
11297,Harangi,2012,39,2012-09-24,6.76,2853.79,504,1650,HARANGI-2012-09-24
11298,Harangi,2012,39,2012-09-25,6.68,2853.41,609,1567,HARANGI-2012-09-25
11299,Harangi,2012,39,2012-09-26,6.58,2852.99,589,1650,HARANGI-2012-09-26
11300,Harangi,2012,39,2012-09-27,6.48,2852.54,512,1650,HARANGI-2012-09-27
11301,Harangi,2012,39,2012-09-28,6.38,2852.07,460,1650,HARANGI-2012-09-28
11302,Harangi,2012,39,2012-09-29,6.28,2851.61,486,1650,HARANGI-2012-09-29
11303,Harangi,2012,39,2012-09-30,6.18,2851.16,511,1650,HARANGI-2012-09-30
11388,Harangi,2012,40,2012-10-01,6.12,2850.90,891,1541,HARANGI-2012-10-01
11389,Harangi,2012,40,2012-10-02,6.04,2850.56,586,1442,HARANGI-2012-10-02
11390,Harangi,2012,40,2012-10-03,5.97,2850.22,632,1488,HARANGI-2012-10-03
11391,Harangi,2012,40,2012-10-04,5.87,2849.77,361,1500,HARANGI-2012-10-04
11392,Harangi,2012,40,2012-10-05,5.32,2847.30,361,6706,HARANGI-2012-10-05
11393,Harangi,2012,40,2012-10-06,5.14,2846.52,361,2352,HARANGI-2012-10-06
11394,Harangi,2012,40,2012-10-07,5.03,2846,229,1550,HARANGI-2012-10-07
11479,Harangi,2012,41,2012-10-08,4.99,2845.83,314,0,HARANGI-2012-10-08
11480,Harangi,2012,41,2012-10-09,4.95,2845.66,187,813,HARANGI-2012-10-09
11481,Harangi,2012,41,2012-10-10,4.88,2845.33,168,1000,HARANGI-2012-10-10
11482,Harangi,2012,41,2012-10-11,4.79,2844.93,188,1200,HARANGI-2012-10-11
11483,Harangi,2012,41,2012-10-12,4.66,2844.34,98,1600,HARANGI-2012-10-12
11484,Harangi,2012,41,2012-10-13,4.55,2843.72,205,1400,HARANGI-2012-10-13
11485,Harangi,2012,41,2012-10-14,4.49,2843.10,272,1000,HARANGI-2012-10-14
11570,Harangi,2012,42,2012-10-15,4.43,2842.50,146,850,HARANGI-2012-10-15
11571,Harangi,2012,42,2012-10-16,4.39,2842.10,736,1200,HARANGI-2012-10-16
11572,Harangi,2012,42,2012-10-17,4.33,2841.60,316,900,HARANGI-2012-10-17
11573,Harangi,2012,42,2012-10-18,4.28,2841.07,280,900,HARANGI-2012-10-18
11574,Harangi,2012,42,2012-10-19,4.22,2840.49,219,900,HARANGI-2012-10-19
11575,Harangi,2012,42,2012-10-20,4.16,2839.95,167,800,HARANGI-2012-10-20
11576,Harangi,2012,42,2012-10-21,4.12,2839.52,119,700,HARANGI-2012-10-21
11661,Harangi,2012,43,2012-10-22,4.14,2839.75,293,0,HARANGI-2012-10-22
11662,Harangi,2012,43,2012-10-23,4.16,2839.95,257,0,HARANGI-2012-10-23
11663,Harangi,2012,43,2012-10-24,4.18,2840.16,269,0,HARANGI-2012-10-24
11664,Harangi,2012,43,2012-10-25,4.20,2840.35,245,0,HARANGI-2012-10-25
11665,Harangi,2012,43,2012-10-26,4.22,2840.53,233,0,HARANGI-2012-10-26
11666,Harangi,2012,43,2012-10-27,4.24,2840.71,233,0,HARANGI-2012-10-27
11667,Harangi,2012,43,2012-10-28,4.26,2840.85,185,0,HARANGI-2012-10-28
11752,Harangi,2012,44,2012-10-31,4.17,2840,627,1488,HARANGI-2012-10-31
11753,Harangi,2012,44,2012-11-01,4.09,2839.24,620,1517,HARANGI-2012-11-01
11754,Harangi,2012,44,2012-11-02,4.11,2839.46,1531,1250,HARANGI-2012-11-02
11755,Harangi,2012,44,2012-11-03,4.10,2839.35,108,1200,HARANGI-2012-11-03
11756,Harangi,2012,44,2012-11-04,4.04,2838.82,909,1529,HARANGI-2012-11-04
11757,Harangi,2012,44,2012-10-29,4.27,2841.02,221,0,HARANGI-2012-10-29
11758,Harangi,2012,44,2012-10-30,4.24,2840.73,502,833,HARANGI-2012-10-30
11843,Harangi,2012,45,2012-11-11,3.71,2835.63,689,1600,HARANGI-2012-11-11
11844,Harangi,2012,45,2012-11-05,4.07,2839.06,1668,1363,HARANGI-2012-11-05
11845,Harangi,2012,45,2012-11-06,4.03,2838.69,629,1525,HARANGI-2012-11-06
11846,Harangi,2012,45,2012-11-07,3.97,2838.06,859,1600,HARANGI-2012-11-07
11847,Harangi,2012,45,2012-11-08,3.93,2837.71,662,1066,HARANGI-2012-11-08
11848,Harangi,2012,45,2012-11-09,3.87,2837.15,726,1383,HARANGI-2012-11-09
11849,Harangi,2012,45,2012-11-10,3.79,2836.40,714,1600,HARANGI-2012-11-10
11934,Harangi,2012,46,2012-11-14,3.51,2833.36,866,1458,HARANGI-2012-11-14
11935,Harangi,2012,46,2012-11-15,3.48,2832.83,693,992,HARANGI-2012-11-15
11936,Harangi,2012,46,2012-11-16,3.49,2832.91,237,175,HARANGI-2012-11-16
11937,Harangi,2012,46,2012-11-17,3.47,2832.61,237,1400,HARANGI-2012-11-17
11938,Harangi,2012,46,2012-11-18,3.45,2832.24,245,1000,HARANGI-2012-11-18
11939,Harangi,2012,46,2012-11-12,3.63,2834.84,665,1600,HARANGI-2012-11-12
11940,Harangi,2012,46,2012-11-13,3.56,2834.19,546,1313,HARANGI-2012-11-13
12025,Harangi,2012,47,2012-11-19,3.43,2831.69,289,1100,HARANGI-2012-11-19
12026,Harangi,2012,47,2012-11-20,3.40,2831.12,277,1100,HARANGI-2012-11-20
12027,Harangi,2012,47,2012-11-21,3.35,2830.26,255,1500,HARANGI-2012-11-21
12028,Harangi,2012,47,2012-11-22,3.31,2829.43,273,1100,HARANGI-2012-11-22
12029,Harangi,2012,47,2012-11-23,3.26,2828.49,257,1450,HARANGI-2012-11-23
12030,Harangi,2012,47,2012-11-24,3.21,2827.46,254,1600,HARANGI-2012-11-24
12031,Harangi,2012,47,2012-11-25,3.16,2826.42,248,1600,HARANGI-2012-11-25
12116,Harangi,2012,48,2012-11-26,3.10,2844.74,247,1600,HARANGI-2012-11-26
12117,Harangi,2012,48,2012-11-27,3.05,2844.96,223,1600,HARANGI-2012-11-27
12118,Harangi,2012,48,2012-11-28,2.96,2845.18,386,1400,HARANGI-2012-11-28
12119,Harangi,2012,48,2012-11-29,2.95,2845.40,330,476,HARANGI-2012-11-29
12120,Harangi,2012,48,2012-11-30,2.92,2822.80,110,350,HARANGI-2012-11-30
12121,Harangi,2012,48,2012-12-01,0,2822.56,105,0,HARANGI-2012-12-01
12122,Harangi,2012,48,2012-12-02,2.88,2822.33,120,350,HARANGI-2012-12-02
12207,Harangi,2012,49,2012-12-03,2.86,2822.10,120,350,HARANGI-2012-12-03
12208,Harangi,2012,49,2012-12-04,2.84,2821.85,99,350,HARANGI-2012-12-04
12209,Harangi,2012,49,2012-12-05,2.83,2821.77,227,300,HARANGI-2012-12-05
12210,Harangi,2012,49,2012-12-06,2.75,2820.92,264,1142,HARANGI-2012-12-06
12211,Harangi,2012,49,2012-12-07,2.65,2819.76,297,1500,HARANGI-2012-12-07
12212,Harangi,2012,49,2012-12-08,2.54,2818.54,284,1550,HARANGI-2012-12-08
12213,Harangi,2012,49,2012-12-09,2.42,2817.17,227,1650,HARANGI-2012-12-09
12298,Harangi,2012,50,2012-12-10,2.29,2815.76,184,1650,HARANGI-2012-12-10
12299,Harangi,2012,50,2012-12-11,2.16,2814.30,132,1650,HARANGI-2012-12-11
12300,Harangi,2012,50,2012-12-12,2.04,2812.77,259,1550,HARANGI-2012-12-12
12301,Harangi,2012,50,2012-12-13,1.94,2811.21,258,1500,HARANGI-2012-12-13
12302,Harangi,2012,50,2012-12-14,1.82,2809.60,218,1500,HARANGI-2012-12-14
12303,Harangi,2012,50,2012-12-15,1.73,2808.25,226,1300,HARANGI-2012-12-15
12304,Harangi,2012,50,2012-12-16,1.63,2806.73,189,1400,HARANGI-2012-12-16
12389,Harangi,2012,51,2012-12-17,1.51,2805.01,129,1500,HARANGI-2012-12-17
12390,Harangi,2012,51,2012-12-18,1.39,2803.10,133,1450,HARANGI-2012-12-18
12391,Harangi,2012,51,2012-12-19,1.30,2801.21,226,1300,HARANGI-2012-12-19
12392,Harangi,2012,51,2012-12-20,1.20,2799.31,220,1300,HARANGI-2012-12-20
12393,Harangi,2012,51,2012-12-21,1.12,2797.50,221,1250,HARANGI-2012-12-21
12394,Harangi,2012,51,2012-12-22,1.03,2795.75,255,1250,HARANGI-2012-12-22
12395,Harangi,2012,51,2012-12-23,0.95,2794.06,239,1200,HARANGI-2012-12-23
12483,Harangi,2012,52,2012-12-29,0.58,2783.77,151,500,HARANGI-2012-12-29
12484,Harangi,2012,52,2012-12-30,0.56,2782.90,141,400,HARANGI-2012-12-30
12485,Harangi,2012,52,2012-12-31,0.54,2782.28,116,300,HARANGI-2012-12-31
12486,Harangi,2012,52,2012-12-24,0.89,2792.46,232,900,HARANGI-2012-12-24
12487,Harangi,2012,52,2012-12-25,0.81,2790.36,230,1100,HARANGI-2012-12-25
12488,Harangi,2012,52,2012-12-26,0.73,2788.21,213,1100,HARANGI-2012-12-26
12489,Harangi,2012,52,2012-12-27,0.67,2786.41,211,950,HARANGI-2012-12-27
12490,Harangi,2012,52,2012-12-28,0.62,2784.94,236,950,HARANGI-2012-12-28
13060,Harangi,2010,39,2010-09-30,8.17,2858.02,408,0,HARANGI-2010-09-30
13229,Harangi,2010,52,2010-12-31,7.65,2856.49,260,1600,HARANGI-2010-12-31
13260,Harangi,2014,25,2014-06-18,2.04,2812.68,139,0,HARANGI-2014-06-18
13261,Harangi,2014,25,2014-06-19,2.06,2813.03,284,0,HARANGI-2014-06-19
13262,Harangi,2014,25,2014-06-20,2.13,2813.96,750,0,HARANGI-2014-06-20
13263,Harangi,2014,25,2014-06-21,2.27,2815.59,1693,0,HARANGI-2014-06-21
13264,Harangi,2014,25,2014-06-22,2.47,2817.78,2293,0,HARANGI-2014-06-22
13265,Harangi,2014,25,2014-06-23,2.63,2819.58,1885,0,HARANGI-2014-06-23
13266,Harangi,2014,25,2014-06-24,2.72,2820.57,2722,0,HARANGI-2014-06-24
13351,Harangi,2014,26,2014-06-25,2.80,2821.39,861,0,HARANGI-2014-06-25
13352,Harangi,2014,26,2014-06-26,2.85,2822.03,673,0,HARANGI-2014-06-26
13353,Harangi,2014,26,2014-06-27,2.90,2822.50,505,0,HARANGI-2014-06-27
13354,Harangi,2014,26,2014-06-28,2.93,2822.83,356,0,HARANGI-2014-06-28
13355,Harangi,2014,26,2014-06-29,2.95,2823.08,271,0,HARANGI-2014-06-29
13356,Harangi,2014,26,2014-06-30,2.99,2823.56,512,0,HARANGI-2014-06-30
13357,Harangi,2014,26,2014-07-01,3.04,2824.08,514,0,HARANGI-2014-07-01
13442,Harangi,2014,27,2014-07-02,3.06,2824.59,309,0,HARANGI-2014-07-02
13443,Harangi,2014,27,2014-07-03,3.10,2825.28,414,0,HARANGI-2014-07-03
13444,Harangi,2014,27,2014-07-04,3.12,2825.76,289,0,HARANGI-2014-07-04
13445,Harangi,2014,27,2014-07-05,3.14,2826.17,251,0,HARANGI-2014-07-05
13446,Harangi,2014,27,2014-07-06,3.16,2826.55,233,0,HARANGI-2014-07-06
13447,Harangi,2014,27,2014-07-07,3.18,2826.91,221,0,HARANGI-2014-07-07
13448,Harangi,2014,27,2014-07-08,3.20,2827.35,266,0,HARANGI-2014-07-08
13533,Harangi,2015,1,2015-01-01,3.11,2825.55,956,1600,HARANGI-2015-01-01
13534,Harangi,2015,1,2015-01-02,0.72,2787.81,168,0,HARANGI-2015-01-02
13535,Harangi,2015,1,2015-01-03,0.73,2788.19,160,0,HARANGI-2015-01-03
13536,Harangi,2015,1,2015-01-04,0.75,2788.54,148,0,HARANGI-2015-01-04
13537,Harangi,2015,1,2015-01-05,0.76,2788.90,152,0,HARANGI-2015-01-05
13538,Harangi,2015,1,2015-01-06,0.77,2789.22,136,0,HARANGI-2015-01-06
13539,Harangi,2015,1,2015-01-07,0.79,2789.64,177,0,HARANGI-2015-01-07
13624,Harangi,2015,2,2015-01-08,0.79,2789.85,91,0,HARANGI-2015-01-08
13625,Harangi,2015,2,2015-01-09,0.80,2790.13,120,0,HARANGI-2015-01-09
13626,Harangi,2015,2,2015-01-10,0.81,2790.42,124,0,HARANGI-2015-01-10
13627,Harangi,2015,2,2015-01-11,0.82,2790.69,116,0,HARANGI-2015-01-11
13628,Harangi,2015,2,2015-01-12,0.83,2790.93,103,0,HARANGI-2015-01-12
13629,Harangi,2015,2,2015-01-13,0.84,2791.16,100,0,HARANGI-2015-01-13
13630,Harangi,2015,2,2015-01-14,0.85,2791.38,95,0,HARANGI-2015-01-14
13715,Harangi,2015,3,2015-01-15,0.86,2791.59,91,0,HARANGI-2015-01-15
13716,Harangi,2015,3,2015-01-16,0.86,2791.81,96,0,HARANGI-2015-01-16
13717,Harangi,2015,3,2015-01-17,0.87,2791.38,96, ,HARANGI-2015-01-17
13718,Harangi,2015,3,2015-01-18,0.88,2792.24,96,0,HARANGI-2015-01-18
13719,Harangi,2015,3,2015-01-19,0.89,2792.43,84,0,HARANGI-2015-01-19
13720,Harangi,2015,3,2015-01-20,0.89,2792.64,92,0,HARANGI-2015-01-20
13721,Harangi,2015,3,2015-01-21,0.90,2792.83,84,0,HARANGI-2015-01-21
13806,Harangi,2016,1,2016-01-01,0.68,2786.72,87,0,HARANGI-2016-01-01
13807,Harangi,2016,1,2016-01-02,0.69,2787.01,125,0,HARANGI-2016-01-02
13808,Harangi,2016,1,2016-01-03,0.70,2787.25,104,0,HARANGI-2016-01-03
13809,Harangi,2016,1,2016-01-04,0.71,2787.48,100,0,HARANGI-2016-01-04
13810,Harangi,2016,1,2016-01-05,0.71,2787.48,92,0,HARANGI-2016-01-05
13811,Harangi,2016,1,2016-01-06,0.72,2787.90,92,0,HARANGI-2016-01-06
13812,Harangi,2016,1,2016-01-07,0.73,2788.11,92,0,HARANGI-2016-01-07
13897,Harangi,2016,2,2016-01-08,0.74,2788.32,92,0,HARANGI-2016-01-08
13898,Harangi,2016,2,2016-01-09,0.75,2788.54,96,0,HARANGI-2016-01-09
13899,Harangi,2016,2,2016-01-10,0.75,2788.54,92,0,HARANGI-2016-01-10
13900,Harangi,2016,2,2016-01-11,0.76,2788.93,80,0,HARANGI-2016-01-11
13901,Harangi,2016,2,2016-01-12,0.77,2789.10,76,0,HARANGI-2016-01-12
13902,Harangi,2016,2,2016-01-13,0.77,2789.28,80,0,HARANGI-2016-01-13
13903,Harangi,2016,2,2016-01-14,0.78,2789.45,76,0,HARANGI-2016-01-14
13988,Harangi,2016,3,2016-01-15,0.79,2789.62,77,0,HARANGI-2016-01-15
13989,Harangi,2016,3,2016-01-16,0.79,2789.78,72,0,HARANGI-2016-01-16
13990,Harangi,2016,3,2016-01-17,0.80,2789.92,62,0,HARANGI-2016-01-17
13991,Harangi,2016,3,2016-01-18,0.80,2790.08,70,0,HARANGI-2016-01-18
13992,Harangi,2016,3,2016-01-19,0.81,2790.24,71,0,HARANGI-2016-01-19
13993,Harangi,2016,3,2016-01-20,0.81,2790.38,63,0,HARANGI-2016-01-20
13994,Harangi,2016,3,2016-01-21,0.82,2790.54,71,0,HARANGI-2016-01-21
14079,Harangi,2016,4,2016-01-22,0.83,2790.75,92,0,HARANGI-2016-01-22
14080,Harangi,2016,4,2016-01-23,0.83,2790.96,92,0,HARANGI-2016-01-23
14081,Harangi,2016,4,2016-01-24,0.84,2791.15,84,0,HARANGI-2016-01-24
14082,Harangi,2016,4,2016-01-25,0.85,2791.35,88,0,HARANGI-2016-01-25
14083,Harangi,2016,4,2016-01-26,0.85,2791.54,84,0,HARANGI-2016-01-26
14084,Harangi,2016,4,2016-01-27,0.86,2791.72,80,0,HARANGI-2016-01-27
14085,Harangi,2016,4,2016-01-28,0.87,2791.90,80,0,HARANGI-2016-01-28
14170,Harangi,2017,1,2017-01-01,2.58,2818.95,62,0,HARANGI-2017-01-01
14171,Harangi,2017,1,2017-01-02,2.58,2819,52,0,HARANGI-2017-01-02
14172,Harangi,2017,1,2017-01-03,2.59,2819.05,52,0,HARANGI-2017-01-03
14173,Harangi,2017,1,2017-01-04,2.59,2819.10,52,0,HARANGI-2017-01-04
14174,Harangi,2017,1,2017-01-05,2.59,2819.15,52,0,HARANGI-2017-01-05
14175,Harangi,2017,1,2017-01-06,2.60,2819.19,42,0,HARANGI-2017-01-06
14176,Harangi,2017,1,2017-01-07,2.60,2819.24,52,0,HARANGI-2017-01-07
14261,Harangi,2017,2,2017-01-08,2.61,2819.29,52,0,HARANGI-2017-01-08
14262,Harangi,2017,2,2017-01-09,2.61,2819.32,32,0,HARANGI-2017-01-09
14263,Harangi,2017,2,2017-01-10,2.61,2819.36,41,0,HARANGI-2017-01-10
14264,Harangi,2017,2,2017-01-11,2.62,2819.39,31,0,HARANGI-2017-01-11
14265,Harangi,2017,2,2017-01-12,2.62,2819.43,41,0,HARANGI-2017-01-12
14266,Harangi,2017,2,2017-01-13,2.62,2819.46,31,0,HARANGI-2017-01-13
14267,Harangi,2017,2,2017-01-14,2.63,2819.50,41,0,HARANGI-2017-01-14
14373,Harangi,2017,3,2017-01-15,2.63,2819.54,41,0,HARANGI-2017-01-15
14374,Harangi,2017,3,2017-01-16,2.63,2819.56,41,0,HARANGI-2017-01-16
14375,Harangi,2017,3,2017-01-17,2.63,2819.59,31,0,HARANGI-2017-01-17
14376,Harangi,2017,3,2017-01-18,2.64,2819.61,21,0,HARANGI-2017-01-18
14377,Harangi,2017,3,2017-01-19,2.64,2819.62,22,0,HARANGI-2017-01-19
14378,Harangi,2017,3,2017-01-20,2.64,2819.63,18,0,HARANGI-2017-01-20
14379,Harangi,2017,3,2017-01-21,2.64,2819.65,20,0,HARANGI-2017-01-21
14443,Harangi,2017,4,2017-01-22,2.64,2819.67,20,0,HARANGI-2017-01-22
14444,Harangi,2017,4,2017-01-23,2.64,2819.69,20,0,HARANGI-2017-01-23
14445,Harangi,2017,4,2017-01-24,2.64,2819.69,20,0,HARANGI-2017-01-24
14446,Harangi,2017,4,2017-01-25,2.64,2819.71,18,0,HARANGI-2017-01-25
14447,Harangi,2017,4,2017-01-26,2.64,2819.71,18,0,HARANGI-2017-01-26
14448,Harangi,2017,4,2017-01-27,2.65,2819.72,18,0,HARANGI-2017-01-27
14449,Harangi,2017,4,2017-01-28,2.67,2820.03,313,0,HARANGI-2017-01-28
14534,Harangi,2017,5,2017-01-29,2.69,2820.22,198,0,HARANGI-2017-01-29
14535,Harangi,2017,5,2017-01-30,2.70,2820.29,73,0,HARANGI-2017-01-30
14536,Harangi,2017,5,2017-01-31,2.70,2820.32,31,0,HARANGI-2017-01-31
14537,Harangi,2017,5,2017-02-01,2.70,2820.35,31,0,HARANGI-2017-02-01
14538,Harangi,2017,5,2017-02-02,2.71,2820.38,31,0,HARANGI-2017-02-02
14539,Harangi,2017,5,2017-02-03,2.71,2820.39,15,0,HARANGI-2017-02-03
14540,Harangi,2017,5,2017-02-04,2.71,2820.41,20,0,HARANGI-2017-02-04
14625,Harangi,2018,1,2018-01-01,2.56,2818.79,163,80,HARANGI-2018-01-01
14626,Harangi,2018,1,2018-01-02,2.57,2818.85,155,80,HARANGI-2018-01-02
14627,Harangi,2018,1,2018-01-03,2.57,2818.91,155,80,HARANGI-2018-01-03
14628,Harangi,2018,1,2018-01-04,2.58,2818.98,156,70,HARANGI-2018-01-04
14629,Harangi,2018,1,2018-01-05,2.59,2819.05,156,70,HARANGI-2018-01-05
14630,Harangi,2018,1,2018-01-06,2.59,2819.12,156,70,HARANGI-2018-01-06
14631,Harangi,2018,1,2018-01-07,2.60,2819.18,147,70,HARANGI-2018-01-07
14716,Harangi,2018,2,2018-01-08,2.60,2819.25,154,70,HARANGI-2018-01-08
14717,Harangi,2018,2,2018-01-09,2.61,2819.29,124,70,HARANGI-2018-01-09
14718,Harangi,2018,2,2018-01-10,2.61,2819.35,135,70,HARANGI-2018-01-10
14719,Harangi,2018,2,2018-01-11,2.62,2819.40,125,70,HARANGI-2018-01-11
14720,Harangi,2018,2,2018-01-12,2.62,2819.44,125,70,HARANGI-2018-01-12
14721,Harangi,2018,2,2018-01-13,2.62,2819.48,125,70,HARANGI-2018-01-13
14722,Harangi,2018,2,2018-01-14,2.63,2819.53,125,70,HARANGI-2018-01-14
14807,Harangi,2018,3,2018-01-15,2.63,2819.56,115,70,HARANGI-2018-01-15
14808,Harangi,2018,3,2018-01-16,2.63,2819.59,115,70,HARANGI-2018-01-16
14809,Harangi,2018,3,2018-01-17,2.64,2819.63,115,70,HARANGI-2018-01-17
14810,Harangi,2018,3,2018-01-18,2.64,2819.66,115,70,HARANGI-2018-01-18
14811,Harangi,2018,3,2018-01-19,2.64,2819.70,123,70,HARANGI-2018-01-19
14812,Harangi,2018,3,2018-01-20,2.65,2819.72,105,70,HARANGI-2018-01-20
14813,Harangi,2018,3,2018-01-21,2.65,2819.75,110,70,HARANGI-2018-01-21
14898,Harangi,2019,1,2019-01-01,1.65,2807.05,98,15,HARANGI-2019-01-01
14899,Harangi,2019,1,2019-01-02,1.66,2807.21,94,15,HARANGI-2019-01-02
14900,Harangi,2019,1,2019-01-03,1.67,2807.35,102,15,HARANGI-2019-01-03
14901,Harangi,2019,1,2019-01-04,1.68,2807.49,102,15,HARANGI-2019-01-04
14902,Harangi,2019,1,2019-01-05,1.69,2807.62,104,15,HARANGI-2019-01-05
14903,Harangi,2019,1,2019-01-06,1.70,2807.75,104,15,HARANGI-2019-01-06
14904,Harangi,2019,1,2019-01-07,1.70,2807.86,88,15,HARANGI-2019-01-07
14982,Harangi,2018,4,2018-01-22,2.65,2819.78,110,70,HARANGI-2018-01-22
14983,Harangi,2018,4,2018-01-23,2.65,2819.81,112,70,HARANGI-2018-01-23
14984,Harangi,2018,4,2018-01-24,2.66,2819.83,112,70,HARANGI-2018-01-24
14985,Harangi,2018,4,2018-01-25,2.66,2819.87,120,70,HARANGI-2018-01-25
14986,Harangi,2018,4,2018-01-26,2.66,2819.90,115,70,HARANGI-2018-01-26
14987,Harangi,2018,4,2018-01-27,2.66,2819.92,115,70,HARANGI-2018-01-27
14988,Harangi,2018,4,2018-01-28,2.67,2819.95,115,70,HARANGI-2018-01-28
15073,Harangi,2018,5,2018-01-29,2.67,2819.98,115,70,HARANGI-2018-01-29
15074,Harangi,2018,5,2018-01-30,2.67,2820,104,70,HARANGI-2018-01-30
15075,Harangi,2018,5,2018-01-31,2.67,2820.02,104,70,HARANGI-2018-01-31
15076,Harangi,2018,5,2018-02-01,2.67,2820.03,95,70,HARANGI-2018-02-01
15077,Harangi,2018,5,2018-02-02,2.67,2820.04,95,70,HARANGI-2018-02-02
15078,Harangi,2018,5,2018-02-03,2.68,2820.05,95,70,HARANGI-2018-02-03
15079,Harangi,2018,5,2018-02-04,2.68,2820.06,95,70,HARANGI-2018-02-04
15164,Harangi,2018,6,2018-02-05,2.68,2820.07,95,70,HARANGI-2018-02-05
15165,Harangi,2018,6,2018-02-06,2.68,2820.08,95,70,HARANGI-2018-02-06
15166,Harangi,2018,6,2018-02-07,2.68,2820.10,95,70,HARANGI-2018-02-07
15167,Harangi,2018,6,2018-02-08,2.68,2820.12,98,70,HARANGI-2018-02-08
15168,Harangi,2018,6,2018-02-09,2.68,2820.15,110,70,HARANGI-2018-02-09
15169,Harangi,2018,6,2018-02-10,2.69,2820.17,105,70,HARANGI-2018-02-10
15170,Harangi,2018,6,2018-02-11,2.69,2820.19,110,70,HARANGI-2018-02-11
15255,Harangi,2018,7,2018-02-12,2.69,2820.21,100,70,HARANGI-2018-02-12
15256,Harangi,2018,7,2018-02-13,2.67,2820.02,90,200,HARANGI-2018-02-13
15257,Harangi,2018,7,2018-02-14,2.63,2819.53,110,380,HARANGI-2018-02-14
15258,Harangi,2018,7,2018-02-15,2.58,2818.98,100,465,HARANGI-2018-02-15
15259,Harangi,2018,7,2018-02-16,2.53,2818.41,96,490,HARANGI-2018-02-16
15260,Harangi,2018,7,2018-02-17,2.47,2817.83,96,490,HARANGI-2018-02-17
15261,Harangi,2018,7,2018-02-18,2.42,2817.22,90,515,HARANGI-2018-02-18
15346,Harangi,2018,8,2018-02-19,2.32,2816.17,90,1015,HARANGI-2018-02-19
15347,Harangi,2018,8,2018-02-20,2.22,2815.03,84,1105,HARANGI-2018-02-20
15348,Harangi,2018,8,2018-02-21,2.19,2814.67,82,291,HARANGI-2018-02-21
15349,Harangi,2018,8,2018-02-22,2.19,2814.67,82,70,HARANGI-2018-02-22
15350,Harangi,2018,8,2018-02-23,2.19,2814.67,82,70,HARANGI-2018-02-23
15351,Harangi,2018,8,2018-02-24,2.19,2814.66,82,90,HARANGI-2018-02-24
15352,Harangi,2018,8,2018-02-25,2.19,2814.63,80,90,HARANGI-2018-02-25
15437,Harangi,2018,9,2018-02-26,2.18,2814.60,80,40,HARANGI-2018-02-26
15438,Harangi,2018,9,2018-02-27,2.18,2814.60,60,40,HARANGI-2018-02-27
15439,Harangi,2018,9,2018-02-28,2.18,2814.59,50,45,HARANGI-2018-02-28
15440,Harangi,2018,9,2018-03-01,2.18,2814.56,48,45,HARANGI-2018-03-01
15441,Harangi,2018,9,2018-03-02,2.18,2814.54,48,45,HARANGI-2018-03-02
15442,Harangi,2018,9,2018-03-03,2.17,2814.51,36,45,HARANGI-2018-03-03
15443,Harangi,2018,9,2018-03-04,2.17,2814.49,36,45,HARANGI-2018-03-04
15528,Harangi,2018,10,2018-03-05,2.17,2814.47,35,45,HARANGI-2018-03-05
15529,Harangi,2018,10,2018-03-06,2.17,2814.47,30,45,HARANGI-2018-03-06
15530,Harangi,2018,10,2018-03-07,2.17,2814.41,30,45,HARANGI-2018-03-07
15531,Harangi,2018,10,2018-03-08,2.16,2814.39,30,45,HARANGI-2018-03-08
15532,Harangi,2018,10,2018-03-09,2.16,2814.36,30,45,HARANGI-2018-03-09
15533,Harangi,2018,10,2018-03-10,2.16,2814.33,28,45,HARANGI-2018-03-10
15534,Harangi,2018,10,2018-03-11,2.16,2814.30,28,45,HARANGI-2018-03-11
15619,Harangi,2018,11,2018-03-12,2.15,2814.27,28,45,HARANGI-2018-03-12
15620,Harangi,2018,11,2018-03-13,2.15,2814.25,28,45,HARANGI-2018-03-13
15621,Harangi,2018,11,2018-03-14,2.15,2814.22,35,45,HARANGI-2018-03-14
15622,Harangi,2018,11,2018-03-15,2.16,2814.40,248,45,HARANGI-2018-03-15
15623,Harangi,2018,11,2018-03-16,2.17,2814.48,112,45,HARANGI-2018-03-16
15624,Harangi,2018,11,2018-03-17,2.18,2814.52,101,45,HARANGI-2018-03-17
15625,Harangi,2018,11,2018-03-18,2.18,2814.57,117,45,HARANGI-2018-03-18
15710,Harangi,2018,12,2018-03-19,2.18,2814.61,94,45,HARANGI-2018-03-19
15711,Harangi,2018,12,2018-03-20,2.19,2814.68,118,45,HARANGI-2018-03-20
15712,Harangi,2018,12,2018-03-21,2.20,2814.78,163,45,HARANGI-2018-03-21
15713,Harangi,2018,12,2018-03-22,2.17,2814.50,125,155,HARANGI-2018-03-22
15714,Harangi,2018,12,2018-03-23,2.12,2813.82,145,385,HARANGI-2018-03-23
15715,Harangi,2018,12,2018-03-24,2.07,2813.13,235,303,HARANGI-2018-03-24
15716,Harangi,2018,12,2018-03-25,2.02,2812.49,203,295,HARANGI-2018-03-25
